speaker,start_time,end_time,emotion,scores
MATT,01:03:46,01:03:51,disgust,"{'angry': 0.0042458027601242065, 'calm': 0.0006995329749770463, 'disgust': 0.8990448117256165, 'fearful': 0.026418624445796013, 'happy': 0.004126723390072584, 'sad': 0.06336480379104614, 'surprised': 0.0020996539387851954}"
LIAM,01:03:51,01:03:53,fearful,"{'angry': 0.002047340152785182, 'calm': 0.0014480417594313622, 'disgust': 0.0632164254784584, 'fearful': 0.4947766661643982, 'happy': 0.003456259146332741, 'sad': 0.4336757957935333, 'surprised': 0.0013795093400403857}"
MATT,01:03:53,01:04:01,disgust,"{'angry': 0.0050551556050777435, 'calm': 0.0005844199331477284, 'disgust': 0.9588317275047302, 'fearful': 0.008900531567633152, 'happy': 0.004285582806915045, 'sad': 0.020777640864253044, 'surprised': 0.00156487210188061}"
LAURA,01:04:01,01:04:02,sad,"{'angry': 0.00038311435491777956, 'calm': 0.0017865985864773393, 'disgust': 0.0156862735748291, 'fearful': 0.13245101273059845, 'happy': 0.0005984737654216588, 'sad': 0.8481690883636475, 'surprised': 0.0009253595490008593}"
MATT,01:04:02,01:04:05,disgust,"{'angry': 0.0025361538864672184, 'calm': 0.001141332439146936, 'disgust': 0.6082559823989868, 'fearful': 0.06730571389198303, 'happy': 0.002471834421157837, 'sad': 0.316110759973526, 'surprised': 0.002178180729970336}"
LAURA,01:04:05,01:04:11,sad,"{'angry': 0.0005108375335112214, 'calm': 0.0013283543521538377, 'disgust': 0.0848429799079895, 'fearful': 0.02546423114836216, 'happy': 0.0003370880149304867, 'sad': 0.8858066201210022, 'surprised': 0.0017098876414820552}"
MATT,01:04:11,01:04:12,sad,"{'angry': 0.00021616468438878655, 'calm': 0.0016128475544974208, 'disgust': 0.012936274521052837, 'fearful': 0.024169664829969406, 'happy': 0.00017829275748226792, 'sad': 0.9595993161201477, 'surprised': 0.0012875271495431662}"
LAURA,01:04:12,01:04:13,sad,"{'angry': 0.00015917429118417203, 'calm': 0.002422094577923417, 'disgust': 0.009400979615747929, 'fearful': 0.021684590727090836, 'happy': 0.00017523221322335303, 'sad': 0.9652982950210571, 'surprised': 0.0008597219130024314}"
MATT,01:04:13,01:04:16,sad,"{'angry': 0.0011580779682844877, 'calm': 0.001461412408389151, 'disgust': 0.04789244756102562, 'fearful': 0.3143226206302643, 'happy': 0.0017549454933032393, 'sad': 0.6322071552276611, 'surprised': 0.0012033150997012854}"
LIAM,01:04:16,01:04:18,sad,"{'angry': 0.0034729442559182644, 'calm': 0.0017325130756944418, 'disgust': 0.15708938241004944, 'fearful': 0.39320090413093567, 'happy': 0.004916869103908539, 'sad': 0.4378873407840729, 'surprised': 0.001700012944638729}"
MATT,01:04:18,01:04:19,sad,"{'angry': 0.0012905772309750319, 'calm': 0.0022122603841125965, 'disgust': 0.3668053150177002, 'fearful': 0.030657729133963585, 'happy': 0.0010247211903333664, 'sad': 0.5965244770050049, 'surprised': 0.001484967302531004}"
LAURA,01:04:19,01:04:20,disgust,"{'angry': 0.007159471046179533, 'calm': 0.001312278094701469, 'disgust': 0.4076633155345917, 'fearful': 0.3206806182861328, 'happy': 0.009325985796749592, 'sad': 0.24965296685695648, 'surprised': 0.004205288831144571}"
LIAM,01:04:20,01:04:30,sad,"{'angry': 0.0008866132120601833, 'calm': 0.0013274849625304341, 'disgust': 0.07470878958702087, 'fearful': 0.1335095763206482, 'happy': 0.0009932750836014748, 'sad': 0.787277340888977, 'surprised': 0.0012968963710591197}"
MATT,01:04:30,01:04:53,disgust,"{'angry': 0.0068205795250833035, 'calm': 0.0008560636197216809, 'disgust': 0.9694188237190247, 'fearful': 0.00458921492099762, 'happy': 0.004849995486438274, 'sad': 0.012421025894582272, 'surprised': 0.0010442688362672925}"
LAURA,01:04:53,01:04:55,fearful,"{'angry': 0.005844442173838615, 'calm': 0.0013368745567277074, 'disgust': 0.09772928804159164, 'fearful': 0.6996923685073853, 'happy': 0.009890042245388031, 'sad': 0.18360042572021484, 'surprised': 0.0019065054366365075}"
LIAM,01:04:55,01:05:00,sad,"{'angry': 0.00028596766060218215, 'calm': 0.0014337864704430103, 'disgust': 0.0242500938475132, 'fearful': 0.030879728496074677, 'happy': 0.00024358266091439873, 'sad': 0.9417316317558289, 'surprised': 0.0011752417776733637}"
LAURA,01:05:00,01:05:02,sad,"{'angry': 0.0008739048498682678, 'calm': 0.0014378674095496535, 'disgust': 0.09018949419260025, 'fearful': 0.10045243799686432, 'happy': 0.0009108064696192741, 'sad': 0.8049019575119019, 'surprised': 0.00123344745952636}"
MATT,01:05:02,01:05:03,sad,"{'angry': 0.0014427256537601352, 'calm': 0.0012567839585244656, 'disgust': 0.18936845660209656, 'fearful': 0.13122497498989105, 'happy': 0.0015181070193648338, 'sad': 0.6734147667884827, 'surprised': 0.0017741428455337882}"
MATT,01:05:03,01:05:07,fearful,"{'angry': 0.012021916918456554, 'calm': 0.002066622953861952, 'disgust': 0.3160628378391266, 'fearful': 0.449050635099411, 'happy': 0.015719471499323845, 'sad': 0.2024654597043991, 'surprised': 0.0026131076738238335}"
LAURA,01:05:07,01:05:08,sad,"{'angry': 0.00023413848248310387, 'calm': 0.0016234215581789613, 'disgust': 0.012499491684138775, 'fearful': 0.038109190762043, 'happy': 0.0002337694459129125, 'sad': 0.9461991190910339, 'surprised': 0.0011008550645783544}"
LIAM,01:05:08,01:05:10,sad,"{'angry': 0.0006881522131152451, 'calm': 0.0014350560959428549, 'disgust': 0.04599837586283684, 'fearful': 0.14263518154621124, 'happy': 0.0008769410778768361, 'sad': 0.8072810769081116, 'surprised': 0.0010851536644622684}"
MATT,01:05:10,01:05:12,sad,"{'angry': 0.000704754376783967, 'calm': 0.00151207169983536, 'disgust': 0.06221076101064682, 'fearful': 0.11784335970878601, 'happy': 0.0009038017014972866, 'sad': 0.8157339096069336, 'surprised': 0.0010913569713011384}"
SAM,01:05:12,01:05:18,fearful,"{'angry': 0.006436503026634455, 'calm': 0.0026112275663763285, 'disgust': 0.2664348781108856, 'fearful': 0.39413437247276306, 'happy': 0.011186480522155762, 'sad': 0.31732606887817383, 'surprised': 0.0018704693065956235}"
MATT,01:05:18,01:05:19,sad,"{'angry': 0.001327752834185958, 'calm': 0.0010713767260313034, 'disgust': 0.413628488779068, 'fearful': 0.044232845306396484, 'happy': 0.0010348707437515259, 'sad': 0.5360302925109863, 'surprised': 0.002674400107935071}"
SAM,01:05:19,01:05:20,disgust,"{'angry': 0.0020785932429134846, 'calm': 0.0005813561147078872, 'disgust': 0.9510555863380432, 'fearful': 0.007091193459928036, 'happy': 0.002241704612970352, 'sad': 0.035104356706142426, 'surprised': 0.001847109873779118}"
TRAVIS,01:05:20,01:05:22,fearful,"{'angry': 0.008242452517151833, 'calm': 0.00147972849663347, 'disgust': 0.31018903851509094, 'fearful': 0.4497874677181244, 'happy': 0.013467497192323208, 'sad': 0.21292513608932495, 'surprised': 0.003908759914338589}"
ORION,01:05:22,01:05:24,disgust,"{'angry': 0.016286727041006088, 'calm': 0.0024628867395222187, 'disgust': 0.5357286334037781, 'fearful': 0.2791893482208252, 'happy': 0.02791670523583889, 'sad': 0.13493554294109344, 'surprised': 0.0034801296424120665}"
SAM,01:05:24,01:05:25,fearful,"{'angry': 0.0005829205620102584, 'calm': 0.0021268874406814575, 'disgust': 0.009709285572171211, 'fearful': 0.567365288734436, 'happy': 0.00206606718711555, 'sad': 0.4172614514827728, 'surprised': 0.0008880863897502422}"
MATT,01:05:25,01:05:28,disgust,"{'angry': 0.0018939159344881773, 'calm': 0.0015272716991603374, 'disgust': 0.638368546962738, 'fearful': 0.03471548855304718, 'happy': 0.0018352149054408073, 'sad': 0.32002583146095276, 'surprised': 0.001633648993447423}"
SAM,01:05:28,01:05:30,sad,"{'angry': 0.002288605086505413, 'calm': 0.0013737236149609089, 'disgust': 0.21262799203395844, 'fearful': 0.19943487644195557, 'happy': 0.002484918339177966, 'sad': 0.5798158645629883, 'surprised': 0.0019740471616387367}"
MATT,01:05:30,01:05:35,disgust,"{'angry': 0.003292171051725745, 'calm': 0.0005337718175724149, 'disgust': 0.9477339386940002, 'fearful': 0.011099511757493019, 'happy': 0.003563088830560446, 'sad': 0.03165522962808609, 'surprised': 0.002122344449162483}"
LIAM,01:05:35,01:05:37,disgust,"{'angry': 0.0017862499225884676, 'calm': 0.001125191804021597, 'disgust': 0.4926442801952362, 'fearful': 0.06310289353132248, 'happy': 0.0017095331568270922, 'sad': 0.4373010993003845, 'surprised': 0.0023307823576033115}"
SAM,01:05:37,01:05:39,disgust,"{'angry': 0.0025313226506114006, 'calm': 0.0005861233803443611, 'disgust': 0.9419384598731995, 'fearful': 0.010377135127782822, 'happy': 0.0027887094765901566, 'sad': 0.0398598276078701, 'surprised': 0.0019184614066034555}"
TALIESIN,01:05:39,01:05:40,sad,"{'angry': 0.0010452083079144359, 'calm': 0.003962922841310501, 'disgust': 0.10898809134960175, 'fearful': 0.11908186227083206, 'happy': 0.002122853882610798, 'sad': 0.7639724612236023, 'surprised': 0.0008265597280114889}"
MATT,01:05:40,01:05:45,disgust,"{'angry': 0.0022827403154224157, 'calm': 0.001181087689474225, 'disgust': 0.7144559621810913, 'fearful': 0.04134812578558922, 'happy': 0.0025073245633393526, 'sad': 0.23627471923828125, 'surprised': 0.0019500746857374907}"
SAM,01:05:45,01:05:47,fearful,"{'angry': 0.002596379490569234, 'calm': 0.0014718534657731652, 'disgust': 0.06397300958633423, 'fearful': 0.6181424260139465, 'happy': 0.005181932356208563, 'sad': 0.3073829114437103, 'surprised': 0.001251540263183415}"
LAURA,01:05:47,01:05:51,sad,"{'angry': 0.001019766554236412, 'calm': 0.0015501315938308835, 'disgust': 0.09601232409477234, 'fearful': 0.16956615447998047, 'happy': 0.0014951392076909542, 'sad': 0.7291318774223328, 'surprised': 0.0012246608966961503}"
MATT,01:05:51,01:05:54,sad,"{'angry': 0.001911530620418489, 'calm': 0.0013423542259261012, 'disgust': 0.2447996288537979, 'fearful': 0.13974139094352722, 'happy': 0.0019668617751449347, 'sad': 0.6083076000213623, 'surprised': 0.0019306924659758806}"
LIAM,01:05:54,01:05:55,sad,"{'angry': 0.001940645044669509, 'calm': 0.0016757013509050012, 'disgust': 0.33990204334259033, 'fearful': 0.09725688397884369, 'happy': 0.002122582169249654, 'sad': 0.5555509924888611, 'surprised': 0.0015511981910094619}"
LAURA,01:05:55,01:05:57,sad,"{'angry': 0.00043853832175955176, 'calm': 0.0012674748431891203, 'disgust': 0.04469228908419609, 'fearful': 0.04956873506307602, 'happy': 0.00039501566789112985, 'sad': 0.9023767709732056, 'surprised': 0.001261213212274015}"
TRAVIS,01:05:57,01:05:59,sad,"{'angry': 0.0009269146248698235, 'calm': 0.001757777645252645, 'disgust': 0.025032801553606987, 'fearful': 0.47870704531669617, 'happy': 0.002238832414150238, 'sad': 0.4904066026210785, 'surprised': 0.0009301179670728743}"
MATT,01:05:59,01:06:03,disgust,"{'angry': 0.002487362828105688, 'calm': 0.000568766612559557, 'disgust': 0.9722347855567932, 'fearful': 0.0034255690407007933, 'happy': 0.002096761018037796, 'sad': 0.01751595363020897, 'surprised': 0.001670834026299417}"
LAURA,01:06:03,01:06:05,sad,"{'angry': 0.0010365524794906378, 'calm': 0.0015559665625914931, 'disgust': 0.07855992764234543, 'fearful': 0.16443876922130585, 'happy': 0.0012996000004932284, 'sad': 0.7519432306289673, 'surprised': 0.0011659442679956555}"
MATT,01:06:05,01:06:14,disgust,"{'angry': 0.005457507912069559, 'calm': 0.0007925517857074738, 'disgust': 0.9427763223648071, 'fearful': 0.014147053472697735, 'happy': 0.008142351172864437, 'sad': 0.02654409036040306, 'surprised': 0.0021400817204266787}"
LAURA,01:06:14,01:06:15,sad,"{'angry': 0.00019600705127231777, 'calm': 0.0017685509519651532, 'disgust': 0.010825095698237419, 'fearful': 0.021558260545134544, 'happy': 0.00016586555284447968, 'sad': 0.9641969799995422, 'surprised': 0.0012892392696812749}"
MATT,01:06:15,01:06:16,sad,"{'angry': 0.00028463039780035615, 'calm': 0.001785457250662148, 'disgust': 0.017485199496150017, 'fearful': 0.0698636844754219, 'happy': 0.0003986966912634671, 'sad': 0.9093353748321533, 'surprised': 0.0008469622116535902}"
LAURA,01:06:16,01:06:23,sad,"{'angry': 0.0005480640102177858, 'calm': 0.0013127477141097188, 'disgust': 0.049086954444646835, 'fearful': 0.07233124226331711, 'happy': 0.0005370111321099102, 'sad': 0.8749978542327881, 'surprised': 0.001186132663860917}"
MATT,01:06:23,01:06:35,disgust,"{'angry': 0.004009266383945942, 'calm': 0.00039325750549323857, 'disgust': 0.9724927544593811, 'fearful': 0.005105683114379644, 'happy': 0.0032178869005292654, 'sad': 0.012857106514275074, 'surprised': 0.001924014650285244}"
LAURA,01:06:35,01:06:37,disgust,"{'angry': 0.0024688872508704662, 'calm': 0.0009324532002210617, 'disgust': 0.939712405204773, 'fearful': 0.009861032478511333, 'happy': 0.005166545510292053, 'sad': 0.0397171825170517, 'surprised': 0.0021413746289908886}"
MATT,01:06:37,01:06:43,disgust,"{'angry': 0.005327667109668255, 'calm': 0.0006271823076531291, 'disgust': 0.9472926259040833, 'fearful': 0.012644095346331596, 'happy': 0.00450377119705081, 'sad': 0.0279137771576643, 'surprised': 0.001691004610620439}"
LIAM,01:06:43,01:06:45,sad,"{'angry': 0.0011739664478227496, 'calm': 0.0011650794185698032, 'disgust': 0.32407277822494507, 'fearful': 0.04562688618898392, 'happy': 0.0009073668625205755, 'sad': 0.6247144341468811, 'surprised': 0.0023394785821437836}"
LAURA,01:06:45,01:06:46,sad,"{'angry': 0.00028157467022538185, 'calm': 0.0014258198207244277, 'disgust': 0.02676675282418728, 'fearful': 0.023958280682563782, 'happy': 0.00021631800336763263, 'sad': 0.9460253119468689, 'surprised': 0.0013258878607302904}"
LIAM,01:06:46,01:06:52,sad,"{'angry': 0.0018483021995052695, 'calm': 0.0026109174359589815, 'disgust': 0.09858470410108566, 'fearful': 0.3681921660900116, 'happy': 0.004627438727766275, 'sad': 0.5230649709701538, 'surprised': 0.0010715654352679849}"
LAURA,01:06:52,01:06:56,fearful,"{'angry': 0.0019271966302767396, 'calm': 0.001325487974099815, 'disgust': 0.030114909633994102, 'fearful': 0.76747065782547, 'happy': 0.00558477221056819, 'sad': 0.19269536435604095, 'surprised': 0.0008815614855848253}"
MATT,01:06:56,01:07:36,disgust,"{'angry': 0.003630680963397026, 'calm': 0.0005061783595010638, 'disgust': 0.9748366475105286, 'fearful': 0.0037635844200849533, 'happy': 0.002855889033526182, 'sad': 0.01287617813795805, 'surprised': 0.0015309546142816544}"
ORION,01:07:36,01:07:43,disgust,"{'angry': 0.00402953801676631, 'calm': 0.00036415611975826323, 'disgust': 0.9742048382759094, 'fearful': 0.00465245358645916, 'happy': 0.0031705412548035383, 'sad': 0.01145724393427372, 'surprised': 0.0021211979910731316}"
MATT,01:07:43,01:07:45,sad,"{'angry': 0.0007486904505640268, 'calm': 0.0019028930692002177, 'disgust': 0.09383881092071533, 'fearful': 0.06972773373126984, 'happy': 0.0008163591264747083, 'sad': 0.8319560885429382, 'surprised': 0.001009385916404426}"
ORION,01:07:45,01:07:53,sad,"{'angry': 0.0007765910704620183, 'calm': 0.001932936953380704, 'disgust': 0.023406166583299637, 'fearful': 0.3688742518424988, 'happy': 0.0016759519930928946, 'sad': 0.6024441123008728, 'surprised': 0.0008899361127987504}"
MATT,01:07:53,01:08:15,disgust,"{'angry': 0.0035342134069651365, 'calm': 0.00040757976239547133, 'disgust': 0.9773243069648743, 'fearful': 0.003336658701300621, 'happy': 0.0026625588070601225, 'sad': 0.010755540803074837, 'surprised': 0.0019792739767581224}"
SAM,01:08:15,01:08:16,disgust,"{'angry': 0.005591448862105608, 'calm': 0.0012449632631614804, 'disgust': 0.8706027865409851, 'fearful': 0.03571714088320732, 'happy': 0.006585525348782539, 'sad': 0.07853271067142487, 'surprised': 0.0017254422418773174}"
MATT,01:08:16,01:08:20,disgust,"{'angry': 0.005073987413197756, 'calm': 0.001421714317984879, 'disgust': 0.8608430027961731, 'fearful': 0.03517385199666023, 'happy': 0.006451472174376249, 'sad': 0.0894017443060875, 'surprised': 0.0016342510934919119}"
ORION,01:08:20,01:08:21,sad,"{'angry': 0.0005019893869757652, 'calm': 0.001333491993136704, 'disgust': 0.04782532900571823, 'fearful': 0.08671461045742035, 'happy': 0.000599718710873276, 'sad': 0.8618795275688171, 'surprised': 0.0011453158222138882}"
MATT,01:08:21,01:08:26,disgust,"{'angry': 0.00267109926789999, 'calm': 0.0005123656010255218, 'disgust': 0.96710604429245, 'fearful': 0.005212107673287392, 'happy': 0.0027751524467021227, 'sad': 0.019932197406888008, 'surprised': 0.0017911973409354687}"
TRAVIS,01:08:26,01:08:29,sad,"{'angry': 0.0009122814517468214, 'calm': 0.0018066635821014643, 'disgust': 0.13456377387046814, 'fearful': 0.07759537547826767, 'happy': 0.0010357667924836278, 'sad': 0.7829328775405884, 'surprised': 0.0011532983044162393}"
LAURA,01:08:29,01:08:31,disgust,"{'angry': 0.0016377050196751952, 'calm': 0.0006382994470186532, 'disgust': 0.9028276801109314, 'fearful': 0.009870161302387714, 'happy': 0.0013872140552848577, 'sad': 0.08132905513048172, 'surprised': 0.002309921896085143}"
ORION,01:08:31,01:08:32,sad,"{'angry': 0.0002521355636417866, 'calm': 0.0015317520592361689, 'disgust': 0.021776288747787476, 'fearful': 0.026870887726545334, 'happy': 0.00021988697699271142, 'sad': 0.9482192993164062, 'surprised': 0.0011296311859041452}"
MARISHA,01:08:32,01:08:33,sad,"{'angry': 0.0002132919616997242, 'calm': 0.0016538664931431413, 'disgust': 0.01424655131995678, 'fearful': 0.018802620470523834, 'happy': 0.00016316756955347955, 'sad': 0.96356600522995, 'surprised': 0.0013545237015932798}"
ORION,01:08:33,01:08:37,sad,"{'angry': 0.0010782078607007861, 'calm': 0.0012815115042030811, 'disgust': 0.3479915261268616, 'fearful': 0.029556309804320335, 'happy': 0.0007132829050533473, 'sad': 0.6170574426651001, 'surprised': 0.002321819309145212}"
ORION,01:08:37,01:08:38,sad,"{'angry': 0.0008816353511065245, 'calm': 0.0019742101430892944, 'disgust': 0.07217437028884888, 'fearful': 0.16354262828826904, 'happy': 0.0014182967133820057, 'sad': 0.7590491771697998, 'surprised': 0.0009596876916475594}"
MATT,01:08:38,01:08:53,disgust,"{'angry': 0.003884752979502082, 'calm': 0.00038464300450868905, 'disgust': 0.979249894618988, 'fearful': 0.002912872936576605, 'happy': 0.0029280646704137325, 'sad': 0.00850731786340475, 'surprised': 0.0021324604749679565}"
ORION,01:08:53,01:08:54,disgust,"{'angry': 0.0034045190550386906, 'calm': 0.0007539420039393008, 'disgust': 0.9359192848205566, 'fearful': 0.013065575622022152, 'happy': 0.004089040216058493, 'sad': 0.04101866856217384, 'surprised': 0.0017489733872935176}"
MARISHA,01:08:54,01:08:56,sad,"{'angry': 0.001120497239753604, 'calm': 0.0020717207808047533, 'disgust': 0.08368261903524399, 'fearful': 0.18763351440429688, 'happy': 0.0018003730801865458, 'sad': 0.7226876020431519, 'surprised': 0.0010036714375019073}"
SAM,01:08:56,01:09:02,disgust,"{'angry': 0.003136523999273777, 'calm': 0.0004148355219513178, 'disgust': 0.9706186056137085, 'fearful': 0.005002218298614025, 'happy': 0.002514087362214923, 'sad': 0.016376564279198647, 'surprised': 0.0019371629459783435}"
